label,text
2,khi sinh viên hỏi phải có câu trả lời chính xác không được bỏ qua những câu hỏi của sinh viên
2,chấm điểm dựa trên mức độ thấu hiểu bài   hay đưa ra lời khuyên hữu ích
2,luôn nhiệt tình trong giảng dạy
2,thầy vui vẻ
0,cần tăng thời gian thực hành nói lên
2,giảng dạy tốt
2,giảng viên dạy truyền cảm hứng   sử dụng thời gian hợp lý
0,thì có thể lướt nhanh hơn vì phần này khá dễ
2,giảng viên có chuyên môn rất tốt   kiến thức rộng   giải đáp được mọi thắc mắc của sinh viên
2,giảng viên rất tận tình
2,thầy rất nhiệt tình   năng nổ
2,truyền đạt có cảm hứng   hướng dẫn sinh viên học tập thế nào sau khi ra trường để xin việc
2,cô dễ thương và giảng bài tận tình
2,cô dạy rất tốt   nhiều bài tập
2,thầy giảng dạy nhiệt tình dễ hiểu   sửa bài tập cẩn thận
1,giảng viên rất đảm bảo giờ lên lớp
2,thầy là giảng viên dạy toán hay nhất trường
0,luyện nghe nhiều hơn
2,giảng viên giảng dạy rất truyền cảm   tạo cảm giác ham học và hệ thống bài tập dồi dào phong phú
2,cách dạy của cô hay   thú vị   tạo động lực
2,cho bài tập nhiều em rất thích
2,giảng viên vui vẻ nhiệt tình
2,giảng viên nhiệt tình   phương pháp giảng dạy dễ hiểu
2,thầy wzjwz dạy rất nhiệt tình
1,cô nhiệt tình và đưa ra bài giảng hợp lý   dễ hiểu   có thể vận dụng làm bài
2,giảng viên dạy nhiệt tình   truyền đạt kiến dễ hiểu
2,rất thích được học cô
2,tiếp cận với sinh viên một cách thân thiện   phương pháp dạy khoa học   dễ tiếp thu   dễ hiểu
0,chữ viết nhỏ
0,thường xuyên cho nghỉ mà không thông báo
0,dạy hơi cao so với năng lực
2,giáo viên nhiệt tình   tận tâm giúp đỡ sinh viên
2,thích thầy chia sẻ kinh nghiệm
0,quá khó tính   giờ cao su   giảng dạy lan man không hiệu quả
2,giảng viên giảng không hay   đã vậy còn không nhiệt tình   không vui vẻ   không tạo cơ hội cho sinh viên hỏi về bài giảng
2,thầy dạy không có sức hút   nhàm chán   gây buồn ngủ cho sinh viên
2,thầy thật sự là một giảng viên dạy học rất có tâm
0,giọng cô êm êm   dễ buồn ngủ
0,khi phản ánh kết quả bài tập không đúng thì cô lại lơ   cười rồi bỏ đi   không có một đáp án cụ thể
2,thầy wzjwz rất gần gũi với sinh viên   thầy phát âm tiếng anh cũng rất dễ nghe
0,phòng học ồn do cạnh khu xây dựng
1,giảng bài dễ tiếp thu nhiệt tình
0,lớp đã nghỉ  tuần liên tiếp chưa tính một vài ngày nghỉ khác
1,thầy rất nhiệt tình với học sinh
0,hình như em đăng ký thầy dạy mà thầy dạy mấy buổi người khác dạy mấy buổi thì phải
0,chưa giảng dạy nhiều về bài tập   cũng như hướng dẫn sinh viên hướng giải quyết nó
1,chất lượng tốt giáo viên nhiệt tình
0,ít bài tập
2,cô dạy có tâm huyết với học sinh   truyền đạt tốt   dễ hiểu
1,đảm bảo giời lên lớp
2,em mail bổ sung bài thực hành giáo viên không hồi đáp   mail xin sửa điểm giảng viên không reply đồng ý xem xét hay không đồng ý
2,thầy đưa ra những demo thực tế   giúp sinh viên dễ hiểu
1,nope
2,thầy cho khá nhiều bài tập đa dạng
0,học trong phòng chất lượng cao hơn   phòng học hiện tại không có máy lạnh
0,giảng viên chưa truyền đạt tốt   dạy còn chán   không có sự thu hút trong cách dạy lắm
2,hướng dẫn rất tận tình   trình bày hướng dẫn rất đẹp   có phong cách   thể hiện một thái độ rất nghiêm túc trong công việc giảng dạy
2,giảng bài dễ hiểu   dễ vận dụng
2,thầy vui tính dạy dễ hiểu và cung cấp nhiều thông tin hữu ích cho sinh viên
2,thầy quá chuyên nghiệp
1,tạo bầu không khí thoải mái cho sinh viên
2,em rất hài lòng về phương pháp giảng dạy của thầy
0,mong giáo viên có thể giải đáp nhiều bài tập cho sinh viên hơn trên lớp
2,đầu tư thêm nhiều công cụ dạy học
2,thầy hứa sẽ up điểm giữa kỳ sớm mà điểm giữa kỳ thì tới giờ này vẫn chưa có
2,cho sinh viên chép bài để nhớ kiến thức hơn   rèn luyện nhiều bài tập   dạy nhiệt tình
1,nhiều hoạt động
0,giảng viên áp dụng mô hình scrum để làm project là tốt nhưng không thành công
0,đây là điều gây bức xúc với sinh viên
0,khó hiểu ạ
2,ân cần   tận tụy
2,cô nhiệt tình   sẵn sàng giảng lại các kiến thức mà sinh viên chưa nắm được khi học lý thuyết
0,cô có thể giảng phần lý thuyết kỹ hơn được không ạ
0,thầy nên share lại slide cho sinh viên
2,thầy rất nhiệt tình trong việc trả lời các câu hỏi phụ của sinh viên
1,hiện tại em không nhớ nổi mặt của thầy   cô như nào nữa
2,giảng viên nên trao đổi với sinh viên nhiều hơn   giao bài tập và giải thích những thắc mắc của sinh viên về môn học
2,cô thân thiện với học sinh   truyền cảm hứng   động lực tốt
0,thầy kiểm tra quá nhiều
2,thầy rất khắt khe trong việc dùng từ chuyên ngành
0,cần cung cấp thêm tài liệu học tập môn học này
0,cách dạy của thầy rất nhàm chán   không có nhiều hoạt động thực tế   bài tập thầy cho chỉ áp sát lý thuyết mà chưa thực tế
2,đôi khi học sinh nào bận muốn về trước thầy vẫn cho
1,có thể chia nhóm ra làm thực hành
1,giảng viên nhiệt tình   chắt lọc nội dung cũng như mở rộng nhiều kiến thức về bộ môn
2,thầy giảng rất hay   rất tận tâm với sinh viên
2,em mong có sự thống nhất giữa thầy cô trong quá trình giảng dạy môn này
0,chưa ổn
2,giảng viên tận tâm   dạy tốt
0,cách nói chưa lôi cuốn
0,thầy không đảm bảo giờ lên lớp   nếu có nghỉ thầy cũng không thông báo trước rất vô lý
1,nhiệt tình truyền đạt kiến thức cho sinh viên
1,thân
2,giáo viên quá tốt
2,giảng viên dạy rất dễ hiểu
0,thầy nên đánh giá kỹ hoạt động trên lớp của từng thành viên trong nhóm   ai đóng góp nhiều   nghiêm túc
0,giáo viên lên lớp muộn   nghe điện thoại trong lúc lên lớp thường xuyên   nghỉ dạy không thông báo
0,đề nghị nên cho bài tập về nhà
0,mong thầy giảng giải và cho bài tập từng bước nhiều hơn
0,thầy cho đề thực hành cũng khá hay   nhưng mà thật thì em toàn code mấy bài đó trên notepad rồi nộp   không test gì cả   nhưng được cái là đồ án  thì điểm thực hành cũng  luôn
0,khó hiểu   không sinh động
2,giảng viên dạy dễ hiểu   và đầy đủ nội dung
0,không hướng dẫn kỹ
2,nhiệt tình   chi tiết
2,thầy rất nhiệt tình   dạy rất kỹ   thầy cũng rất vui tính
0,cô dạy không hấp dẫn   tuy hay nhưng không kích thích được sinh viên hoạt động
1,thưa   không có ạ
2,kiến thức môn học mang lại tương đối đầy đủ và thực tế giúp sinh viên nắm rõ phương pháp và cách thức để học tập các môn chuyên ngành sau này
2,cách giảng dạy   tạo không khí sôi nổi trong lớp
2,trình bày bài giảng một cách khoa học và hợp lý
0,tuy nhiên   giờ trên lớp thầy chưa thực sự sử dụng hiệu quả lắm khi thiếu tương tác với sinh viên trong lớp để nắm tình hình học viên của mình
1,thầy dễ thương   nhiệt tình   dạy dễ hiểu
2,cá nhân em thấy đôi khi nhìn thầy em cảm thấy hơi sợ sợ
2,thầy hướng dẫn thực hành hay
2,cập nhật kiến thức thực tế
2,giảng viên nhiệt tình   luôn luôn đến lớp đúng giờ
0,tình trạng nghỉ không thông báo cho sinh viên để sinh viên đứng đợi giảng viên gần hết giờ rồi ra về nhiều lần
2,cô giảng dạy chi tiết trong quá trình học
2,tiết học vui vẻ   thoải mái
0,chưa tương tác nhiều với sinh viên
2,thân thiện   nhiệt tình
0,yêu cầu quá cao đối với một sinh viên   mặc dù chỉ là một đồ án nhưng không nhất thiết phải quá chi tiết về mọi khía cạnh cụ thể
2,cô hướng dẫn phương pháp học tập hiệu quả
0,thầy cần hoạt động trao đổi nhiều hơn với sinh viên
1,thầy dạy rất dễ hiểu   đúng trọng tâm bài học
2,cho quá nhiều bài tập   chỉ nên cho bài tập ví dụ điển hình
2,thầy giảng rất hay   dễ hiểu
0,giảng viên giảng bài hơi nhàm chán   gây cảm giác buồn ngủ   có nhiều chỗ hơi lan man
0,giáo viên giạy theo cách quá thụ động   tạo sự nhàm chán cho sinh viên
0,thầy rất tận tâm nhưng không có kỹ năng sư phạm
2,thầy chỉ dạy rất tận tình   luôn hỏi học sinh phần nào chưa hiểu và giảng lại rất kỹ   những bài giảng của thầy rất hay
0,do thời gian mỗi buổi học khá ngắn nên giảng viên cần tập trung vào những chủ đề quan trọng   phần còn lại nên để sinh viên tự tìm hiểu
2,cô dạy quá hay rồi
0,thêm hệ thống ổ điện ngầm dưới nền nhà để tiện cho việc sinh viên có thể cắm laptop phục vụ học tập
2,chất lượng môn học phù hợp
1,cô dạy rất nhiệt tình và rất kiên nhẫn với sinh viên
0,có sai nhận sai và sửa đổi khắc phục
2,thầy dễ tính   dạy dễ hiểu   thầy dạy hay
2,thầy rất vui tính dạy dễ hiểu
1,không có hoạt động giảng dạy nào không hài lòng
1,lên vừa cho học lý thuyết vừa cho thực hành
2,nội dung thực hành đã cũ   không được đổi mới và không sát với thực tế
2,thầy dạy nhiệt tình   chia sẻ những kiến thức bổ ích
0,giảng hơi ít
0,em mong môn này có thể áp dụng nhiều hơn trong những đồ án
0,giải ví dụ   bài tập nhiều hơn
0,thành thật mà nói thì sau khi học buổi đầu xong thì em không muốn học thêm buổi thứ hai
0,đề nghị thầy xem lại việc chấm chéo đồ án và báo cáo chéo đồ án
0,bài dạy phụ thuộc nhiều vào slide   cách truyền đạt chưa thực sự phù hợp với cá nhân
0,học đúng giờ nhưng ra về thì sớm hơn quy định
2,chuyên nghiệp
2,giảng viên thoải mái   hòa đồng
2,thầy dạy rất tốt
0,cách truyền đạt kiến thức của thầy đối với em thì em cảm thấy không phù hợp lắm   em cần phải rất rất tập trung và hỏi đi hỏi lại nhiều lần mới có thể nắm bắt kiến thức
2,giảng viên nên cung cấp tài liệu học tập cho sinh viên
2,thầy dạy nhiêt tình   kỹ càng
1,thầy dạy hay   nhiều kiến thức mở rộng   được học trên slide tiếng anh
0,slide bao nhiêu thầy đọc lại bấy nhiêu   cực kỳ khó hiểu và buồn ngủ
0,giảng viên nên dạy đúng giờ hơn hạn chế cho sinh viên về sớm
0,em hi vọng trong các tiết học thầy có thể đi sâu vào kiến thức chuyên môn và giảm bớt thời lượng của hoạt động liên hệ thực tế
2,chân thành cảm ơn thầy
1,không có ý kiến nhiều
1,không có
0,cách chấm điểm của giảng viên không đánh giá đúng năng lực của sinh viên
1,em không có ý kiến về mục này ạ
0,thời gian và cách thức thầy dạy
0,giảng quá khó hiểu
0,các thiết bị âm thanh cần được đảm bảo hơn
2,nên phát hành giáo trình chuẩn cho môn học
0,dưới đây là hình thầy cung cấp toàn bộ tài liệu trong quá trình học
